TL	Operator 2 für Teamleader	TurnAssign
UGV-2	ja, verstanden	Auto-positive
UAV	UAV operator	TurnAccept
TL	Dirk von Thorsten kommen	TurnAssign
UGV-2	UGV 2 gerufen?	TurnAccept
UGV-1	UAV 1 von UGV 1	TurnAssign
TL	Wie ist der Status?	Question
UGV-1	ja, ich hab ein weiteres grünes Fass gefunden beim Erkunden der Treppe gefunden in der Nähe von dem anderen aufrecht stehenden Fassfestzustellen	Inform
UGV-1	Markus von Andreas kommen	TurnAssign
UGV-1	Teamleader von UGV 1	TurnAssign
TL	verstanden	Auto-positive
TL	UAV operator von Teamleader	TurnAssign
UGV-1	Es befindet sich schon mal links ein Gefahrgutfass Ölfass	Inform
TL	Teamleiter	TurnAccept
TL	ja das ist gut zu wissen verstanden	Auto-positive
UGV-2	Erstellen einer Lage einer Karte des länglichen Gebäudes verstanden	Auto-positive
UGV-1	hier Operator 1	TurnAccept
UGV-2	UGV-2	TurnAccept
TL	Möglichkeiten, mit dem Bodenroboter da hochzufahren?	Question
UGV-2	immer noch in der Nähe des grünen Fasses, aber hier geht im Moment nichts	Answer
TL	ja, ich höre	TurnAccept
TL	der Angriffstrupp steht an der Rauchentwicklung	Inform
UAV	Behältnis scheint dicht zu sein	Inform
UGV-1	Foto ist versandt	AddressRequest
TL	ich gucke	Promise
TL	ja, verstanden	Auto-positive
UGV-1	Sehe den Tango rechtseitig vor mir	Inform
UAV	Einsatzleiter von UAV	TurnAssign
UGV-2	ne, ich kann hier nichts machen, es sind ja mit drei, vier Technikern die ganze Zeit am PC zugange	Disconfirm
UAV	ich schick dir jetzt noch mal ein Bild von weit oben rechts auf dem Bild, was nicht mehr zu sehen ist, sind diese drei klein' Hochöfen und links ist der ganz große gefüllte Hochofen	Offer
TL	Dass du dass du mal ein Foto machst du auf Höhe von ASA 310	Request
TL	ich hab im Moment keinen Roboter einsatzbereit kannst du gucken, ob du dieses Fass findest und entsprechende Bilder machst?	Inform
UGV-1	UAV 1 von UGV 1	TurnAssign
UGV-1	Aber die nördliche Wand besaß kein Zugang	Inform
UGV-1	Bild müsste da sein ja	Confirm
TL	schwenk mal nach rechts dann müsstet ihr eigentlich in die Halle reinblicken	Answer
TL	ich hoffe ihr habt auch eine Landmarke gesetzt	Request
UAV	ja, verstanden	Auto-positive
UGV-2	UGV 2 hört	TurnAccept
TL	ich höre	TurnAccept
TL	Lena, du hast alle Fotos jetzt von einer Stelle aus gemacht	Inform
UGV-1	es handelt sich um ein 200-Liter-Fass	Inform
UGV-1	das war Roboter 1	Answer
TL	Habt ihr den Standort geteilt?	PropositionalQuestion
TL	So weiteren Einsatzauftrag erhalten folgende Lage grundsätlich die Lage die selbe wie heute morgen Explosion in diesem länglichen Gebäude unklare Ausdehnung	Inform
TL	Wie ist der Zustand des Fasses?	Question
UGV-1	ja, wir stehen hier wohl auf einer Rampe, ich kann nämlich genau sagen wo die ist	Inform
UAV	Mein Standard ist im Moment Position ECO	Confirm
UGV-1	Rechts von mir sehe ich den Ölfass	Inform
TL	ja, verstanden	AcceptOffer
UGV-1	Hier ist UGV-1	TurnAccept
UAV	UAV landet	Inform
UGV-1	ich muss mich erst mal orientiere und gucken, ob ich irgendwo hochkomme	Answer
TL	UGV 1 von Teamleader	TurnAssign
UGV-1	Okay ja	AcceptRequest
UGV-1	geht's einmal die Treppe noch weiter hoch oder soll ich in der Ebene bleiben und nach weiteren Räumen suchen?	ChoiceQuestion
TL	verstanden	Auto-positive
UAV	Zur Information eine Person im oberen Gebäudeteil identifiziert und ein Chemikalienfass	Inform
UGV-1	ja, verstanden	Auto-positive
TL	noch suchen nach weiteren Personen	Answer
TL	viel Erfolg mit dem Treppenbesteigen?	Question
UGV-1	ich bin eine Etage hochgefahren als den Startgang ganz durch dann links ein Stockwerk gewechselt	Inform
UAV	Ja ich hab dir die vermutliche Position die mögliche Position vom Opfer und dem Chemikalienfass geschickt	Inform
UGV-1	verstanden	Auto-positive
TL	Nicht gerade	Pausing
TL	ich höre	TurnAccept
TL	Wenn Sie sich an der nördlichen Gebäudewand entlang nach Westen bewegen nehmen sie immer so den Victim als Ziel	Instruct
TL	ja, ich melde mich gleich	Pausing
UGV-1	ja Andreas kommen	TurnAccept
TL	ihr seid also jetzt den eigentlichen Hochofenbereich abgeflogen, komplett, ja?	CheckQuestion
UAV	Markus für Dirk	TurnAssign
TL	Operator 1 und 2 für Teamleader, kommen	TurnAssign
UAV	UAV	TurnAccept
TL	UAV von Einsatzleiter	TurnAssign
UGV-1	ja, der Operator 1 hört	TurnAccept
UAV	ja, das ist richtig	Confirm
UGV-2	und hab große Aussetzer 	Answer
TL	wie sieht's aus, könnt ihr fliegen?	PropositionalQuestion
TL	UGV-2 von Einsatzleiter	TurnAssign
UAV	es könnten Personen sein das was hell leuchtet	Inform
UGV-1	ich stehe vor dem Fass, so kannst du auf deiner Seite bleiben	Inform
TL	in der Zwischenzeit schon irgend etwas an Personen festgestellt oder Lageveränderungen?	Question
UAV	Einsatzleiter von UAV	TurnAssign
UAV	der Einsatleiter vom Operator UAV, kommen	TurnAssign
UGV-1	der Teamleader von Operator 1, kommen	TurnAssign
UGV-1	Ja ist mittig in der Halle	Answer
UGV-1	ja, ist verstanden	Auto-positive
UGV-2	ich komme gleich mit 'nem neuen Bild	Promise
UAV	also, ich kann auch hier keine Glutnester erkennen	Inform
TL	UGV 2 von Einsatzleiter	TurnAssign
Speaker	Dialogue Turn Text	Communicative Function
TL	phantastisch	Auto-positive
UGV-1	UGV 2 von UGV 1	TurnAssign
TL	das ist verstanden	Auto-positive
UGV-1	wir machen jetzt erst mal noch eine Zwischenlandung für einen Akkuwechsel	Inform
UGV-1	Ja die nördliche Wand kann ich gar nicht erreichen ich kann höchstens den UGV-2 folgen	Disagreement
TL	Maßnahme momentan: warten, wir machen hier gerade Übergabe	Request
TL	ihr setzt die Erkundung in östlicher Richtung weiter fort	Auto-positive
UGV-2	ja, ich schick dir gleich ein Bild von UGV 1, wenn er an mir vorbei fährt	AcceptRequest
UGV-1	noch als Zusatz, dieses Fass scheint nicht auszulaufen	Inform
TL	UGV 1 von Teamleader, kommen	TurnAssign
TL	Teamleader an alle	TurnTake
TL	UHV Operator für Teamleader, kommen	TurnAssign
TL	ja, richtig	TurnTake
UAV	möchtest du normale oder Infrarot-Bilder haben?	ChoiceQuestion
UGV-1	ja, das kann ich versuchen	AcceptRequest
TL	okay	Auto-positive
TL	nach oben?	CheckQuestion
TL	Unsereines Auftrag Gasquelle lokalisieren	Request
TL	mach mal bitte an den relevanten Punkten Fotos, dass wir den hinterher nachvollziehen können	Request
TL	Ich habe jetzt wieder Connection zur Datenbank	Inform
TL	Für Sie kurze Lageinformation es gab einen Unglücksfall in dem länglichen Graphecs Gebäude Luftbildaufnahmen sagen dass es unstabil und unsicher für Personen ist	Inform
UAV	die Drohne hört	TurnAccept
TL	Ja verstanden	Auto-positive
UGV-2	das Bild ist geteilt	Inform
TL	UGV 1 von Teamleader, kommen	TurnAssign
TL	immer noch Menschen suchen, ne	Request
UGV-1	ich hab 'nen weiteren Kanister gefunden, weiß	Inform
TL	neuer Auftrag Personsuche aus der Luft mittels Wärmebildkamera kommen	Request
TL	UGV-1 von Teamleiter	TurnAssign
UGV-2	Kann ich ein Snapshot von der linken Seite machen weißt du das?	CheckQuestion
TL	Lena für Benno?	TurnAssign
TL	verstanden	Auto-positive
TL	Geh einfach weiter vor wir versuchen das Problem hier zu lösen	Request
UGV-2	ja	AcceptRequest
UGV-2	ja, negativ, ich hab hier gerade Probleme mit mir selbst	Disconfirm
TL	ja, jetzt haben wir die Erkundung der rückwärtigen Seite in nördlicher Bereich	Request
TL	ich höre	TurnAccept
UGV-1	ja, ich rolle bereits	Confirm
UAV	sollen wir loslegen, und erkunden? oder hast du noch was?	ChoiceQuestion
UGV-2	ja, ich kann das mal probieren	AcceptRequest
TL	UGV-1 von Teamleiter	TurnAssign
UAV	ich habe ein Infrarotbild geschickt da sind zwei Personen zu sehen jetzt nähert sich dort eine dritte	Inform
UGV-2	wir sind noch in der Nähe von dem ersten Behälter, der von UGV 1 untersucht wurde	Answer
UAV	ich schick das Foto	Offer
UGV-1	Teamleader von UGV-1 kommen	TurnAssign
TL	UGV-1 für Einsatzleiter	TurnAssign
TL	Andreas von Markus kommen	TurnAssign
TL	Dirk von Markus kommen	TurnAssign
TL	hier Markus verstanden	Auto-positive
TL	Wo ist dieser eine Eingang jetzt genau ist der praktisch südlich von ASA 310?	Question
TL	Thorsten hört kommen	TurnAccept
UGV-1	Ja ich hab hier keine Reaktion bei dem Roboter und keine Verbindung mehr zur Datenbank	Inform
UAV	ich hab ein Bild jetzt geschickt auf einem Behältnis oben eine helle Person	Inform
TL	Thorsten hört kommen	TurnAccept
UAV	das ist korrekt	Allo-positive
UAV	Benno für Lena	TurnAssign
TL	könnten - darauf kann ich sehen, wo der Standort ist?	Retraction
UGV-1	Einsatzleiter von UGV 1	TurnAssign
TL	ja, verstanden	Auto-positive
TL	Wenn du da nichts entdeckst weiter Richtung Osten	Instruct
UAV	da bewegt sich das erdgebundene Fahrzeug gerade darauf zu	Inform
UAV	und das Bild hängt	Inform
TL	ich höre	TurnAccept
UAV	hier ist Dirk	TurnAccept
UAV	ich hab zwei Bilder gerade geschickt das eine mit vier Personen die alle gehfähig sind	Inform
TL	Operator 1, schickst du mir das nochmal rüber, ich habe nichts gekriegt hier	Request
UGV-1	Teamleiter von UGV-1 kommen	TurnAssign
TL	ja, ich melde mich sofort	Auto-positive
UGV-2	wir haben gerade ein kleines technisches Problem, ich melde mich gleich	Inform
TL	ja, dann fahrt mal hoch und erkundet da weiter	AcceptOffer
TL	UGV-2 von Teamleiter	TurnAssign
TL	ja, Bild ist angekommen	Confirm
UAV	UAV ist wieder startbereit	Inform
TL	Okay konntest du denn eine Probenahme beenden?	Auto-positive
TL	UGV-1 UGV-2 und UAV kommen	TurnAssign
UGV-1	ich habe die Nebelmaschine gefunden	Inform
UGV-1	ja, der Kanister wurde jetzt von allen Seiten begutachtet, Kanister ist verschlossen keine Gefahr und Piktogramme auf dem Kanister	Inform
UGV-1	Frage: Raum weiter erkunden?	Offer
UAV	wir sind jetzt wieder startklar	Inform
UGV-2	ja, ich habe nochmal ein Foto gezeigt	Inform
UGV-1	Ja ich hab dir jetzt mal ein Foto von meinem Standort geschickt	Inform
UGV-2	Ich seh einen Roboter aber das wird aufgrund der Beschreibung nicht der Roboter sein	Answer
TL	Dirk von Markus kommen	TurnAssign
UGV-1	Ja ich gehe jetzt vor zu UGV-2 und versuch die Probenentnahme zu fotografieren kommen	AcceptRequest
TL	UAV von Einsatzleiter	TurnAssign
Speaker	Dialogue Turn Text	Communicative Function
UGV-1	ja, ist verstanden, ich mach hier Fotos	AcceptRequest
TL	das ist verstanden	Auto-positive
UAV	Dirk hat verstanden	Auto-positive
TL	UGV-1 von Teamleader	TurnAssign
TL	wie ist der Stand der Dinge?	Question
UAV	UAV hört	TurnAccept
TL	mach mal ein Foto	Request
TL	Lena für Benno?	TurnAssign
UAV	ich habe ein Objekt von dem Rauch austritt	Inform
TL	Teamleader hört kommen	TurnAccept
UGV-1	gefühlte 10 bis 20 meter	Answer
UAV	kannst du die Bilder sehen? UGV?	PropositionalQuestion
UAV	hier ist UAV	TurnAccept
TL	UAV 1 von Teamleader, kommen	TurnAssign
UGV-2	negativ	Disconfirm
UAV	nein ich habe zur Zeit überhaupt kein Bild von der Drohne	Inform
UAV	Thorsten für Dirk	TurnAssign
TL	UAV Drohne	TurnTake
UGV-1	ja, das habe ich gemacht	Answer
TL	ja, machen wir so	Agreement
UGV-2	Roboter 2 hat verstanden Übungsende	Auto-positive
TL	Daniel von Markus kommen	TurnAssign
UAV	Über dem Zustand der Person keine weiteren Erkenntnisse zu bekommen	Inform
UGV-1	ich habe dir gerade noch ein Foto von dem grünen Gefahrgutbehälter 200 liter rübergeschickt	Inform
UAV	Teamleader von UAV operator kommen	TurnAssign
TL	kannst du mir weitere Details zu dem liegenden Fass geben? eine Nummer, zum Beispiel?	Request
TL	Ich kann Sie nicht aufnehmen, wiederholen	Auto-negative
TL	konntet ihr im Außenbereich noch weitere Fässer feststellen, oder war's das einzigste?	PropositionalQuestion
TL	verstanden	Auto-positive
TL	Teamleader hört	TurnAccept
TL	verstanden	Auto-positive
UGV-2	UGV-2	TurnAccept
TL	Frage: Standort Roboter?	Question
TL	Ich gucke mir erst mal an	Promise
UAV	ich erkunde das Umfeld weiter	Offer
TL	Ja	Auto-positive
UGV-2	und da bin ich auf einer Seite vom Geländer, ich umfahre jetzt diese Bullaugen und müsste dann direkt vor dem Fass stehen	Inform
TL	ich höre	TurnAccept
UGV-1	soll ich meinen Erkundungsbefehl fortsetzen oder beginnen?	ChoiceQuestion
TL	Andreas von Markus kommen	TurnAssign
UGV-1	ich kann nur bestätigen, UN-Nummer 12 03, Gefahrenzettel leicht entflammbar und umweltgefährdend	Inform
UGV-2	UGV 2 hört	TurnAccept
UGV-2	ja, mein Roboter hier, der hat jetzt ne Kette fast verloren	Answer
TL	ja, verstanden	Auto-positive
TL	ich höre	TurnAccept
UGV-1	habe Standort nochmal angefahren	Inform
TL	hier Markus	TurnAccept
TL	das ist korrekt	Confirm
UGV-2	ja, das ist korrekt	Confirm
UGV-1	ja ich kann den Standort direkt nochmal anfahren	AcceptRequest
UAV	das ist korrekt	Confirm
UAV	hier ist die UAV	TurnAccept
TL	UGV 1, UGV 2	TurnTake
TL	Lena, jetzt sag mir mal genau den Standort dieser Person	Request
UGV-2	der Operator 2 hört	TurnAccept
UGV-1	Ich hab die Connection zur Database verloren	Inform
TL	schickst du mir noch mal ein aktuelles Foto euren Standortes?	Request
TL	hattest du von dem blauen Kanister noch ein Foto gemacht?	Request
UAV	also, derzeit sind wir nicht startbereit mit der UAV, weil es noch zu sehr regnet	Inform
TL	könnt ihr da auch was ausmachen in Form von Wärmestrahlung?	PropositionalQuestion
TL	Moment warten	Pausing
TL	Übung beendet	Inform
TL	Also ich kann keine Rauchentwicklung auf deinem Foto erkennen	Inform
UAV	noch negativ, im Moment ist wieder zu viel Regen	Disconfirm
TL	Jetzt hör ich dich besser	Inform
UGV-1	ja von dem Fass	Confirm
TL	Thorsten hört kommen	TurnAccept
TL	die drei gehfähigen sind nah beieinander	Answer
UGV-1	werde dies jetzt fotografieren und einmal um-kreisen, um eine Leckage 	Promise
TL	Habt ihr neuen Status zum Standort der Person oder der Chemikalien? Ich krieg keinen Standort	Question
UAV	Kann ich versuchen	Offer
UGV-2	UGV 2 hört	TurnAccept
UGV-2	soll ich in die Richtung fahren?	Offer
UAV	ich schicke dir ein Bild	Offer
UGV-1	Ich hab dir ein Foto gemacht	Inform
TL	schick mir mal ein Foto, wo ihr steht, damit ich ein bisschen zuordnen kann	Request
TL	dann Erkundung zweiter Obergeschoss	Request
TL	jetzt gilt der Auftrag auslaufende Chemikalien und Gefahrstoffe zu finden und zu orten	Request
TL	Ja verstanden	Auto-positive
TL	UAV operator von Teamleiter	TurnAssign
UGV-1	hab dir jetzt ein Übersichtsfoto geschickt von einmal den blauen Kanister und dem grünen Fass mit der grünen Flasche drauf	Inform
TL	ja, insbesondere was die Wärmeentwicklung geht anbetrifft, da konnte man nicht viel erkennen	Request
TL	UGV-1 kommen Sie	TurnAccept
UAV	ich schick dir eben noch zwei andere Fotos, da müsstest du es besser erkennen das ist könnte aber eventuell eine andere Person sein	Promise
UAV	ja, ist verstanden	AcceptRequest
UGV-1	ich bin gerade dabei	AddressRequest
UGV-2	Das ist nicht erkennbar es handelt sich scheinbar um Papp-Pakete kleine	Answer
TL	nein das ist ein Foto von dem Roboter 1	Disconfirm
UAV	ich kann keine Rauchentwicklung erkennen	Inform
TL	ja, korrekt	Confirm
TL	ihr nehmt aber die westliche Richtung	Inform
TL	das ist korrekt	Allo-positive
UAV	Einsatzleiter von UAV	TurnAssign
TL	ja, schickst du mir mal ein Foto?	Request
UGV-2	Die erste Probe genommen und in den Korb abgelegt versuche jetzt die zweite auf dem Stuhl zu nehmen	Inform
TL	Roboter 2 von Thorsten kommen	TurnAssign
UGV-1	das Bild müsstest du schon haben	Inform
UGV-2	ja, Operator 2 hört, Benno	TurnAccept
TL	ich höre	TurnAccept
UGV-1	das Thermo-Image war eher danach hab ich ein Wechsel vorgenommen um dir ein Live-Bild zu schicken	Inform
UAV	Teamleader von UAV, kommen	TurnAssign
UGV-1	Würd jetzt weiter geradeaus fahren und da weiter erkunden	Offer
TL	ich melde mich sofort	Pausing
UGV-2	Teamleader von UGV 2	TurnTake
UGV-1	Ja ich kann dich hören	TurnAccept
TL	Operator 1, der Angriffstrupp ist unterwegs	Inform
UGV-2	ich hab einen großen Zeitunterschied zwischen Bewegung und Eingabe	Answer
UGV-1	es sieht aus wie Gerolsteiner	Answer
UGV-1	ich habe hier jetzt gerade eine Hitzequelle ausgemacht definitiv keine Person	Inform
TL	UGV 2 von Teamleader	TurnAssign
UGV-1	Teamleader von Roboter 1	TurnAssign
UGV-1	Frage: ist das schon erfolgt?	PropositionalQuestion
TL	kannst du sehen ob irgendwelches Medium ausläuft?	Question
TL	Standort, Frage?	Question
TL	bewegt ihr euch mal in südlicher Richtung und sucht das Gelände mal nach gefährlichen Stoffen ab? kommen	Request
UGV-1	der Teamleader von Operator 1	TurnAssign
TL	der Einsatz-Auftrag ist unverändert Erkundung nach Personen	Inform
TL	höre	TurnAccept
TL	ja, verstanden	Auto-positive
TL	Höre	TurnAccept
UGV-2	UGV-2 hat sich nur ein meter fortbewegt damit UGV-1 da weg kommt	Answer
TL	Foto machen geht auch nicht?	CheckQuestion
TL	bleibt mal auf der Ebene und fahrt weiter in westlicher Richtung, und erkundet dort	Instruct
TL	UAV Drohne?	TurnAssign
UGV-2	ja, UGV 2, ich dreh dann um und erkunde die andere Gebäudeseite	Offer
UGV-2	Zur Info ich hab keinen Kontakt zu meinem Roboter	Inform
TL	verstanden Roboteraussetzer	Auto-positive
TL	UAV operator von Teamleader	TurnAssign
TL	Höre	TurnAccept
UAV	also, wir haben jetzt doch eine leichte Rauchentwicklung auf der nördlichen Seite des Gebäudes	Inform
UGV-1	ich schicke dir gleich ein Foto	Promise
TL	Für sie Auftrag innerhalb des Gebäudes nach Hitze- und Rauchquellen suchen	Request
TL	alles klar	Auto-positive
TL	von oben uns Fotos machst und guckst, wo wir 'ne Rauchentwicklung haben und auch mit der Infrarot-Kamera 	Request
UGV-1	ich konnte beide Rauchquellen identifizieren, beides Nebelmaschinen	Inform
UAV	Funkübertragung zur Zeit nicht möglich	Inform
UGV-1	das ist auch meine Vermutung	Agreement
TL	Ja verstanden	Auto-positive
UAV	Wir versuchen davon ein Foto zu machen	Offer
UGV-1	werde davon ein Foto machen und dir zusanden	Promise
TL	der mittlere Gebäudeteil	Answer
UGV-1	ja, ich hab dir ein Bild und 'ne Wärmebild von den brennenden Punkten geschickt	Inform
UGV-1	ich bin einmal jetzt um das Gebäude rum Tim, war dat 'ne schräge Treppe	Inform
UAV	wir sind unterwegs und melden uns gleich nochmal	Promise
UAV	Das kann ich hier leider nicht erkennen	Inform
TL	ich höre	TurnAccept
UGV-2	UGV 2 hört	TurnAccept
UGV-2	ja, ich gucke mal, dass ich dir jetzt ein Foto schicke, scheint weiter zu gehen bei uns	Promise
UAV	ich hab dir ein Bild geschickt, was den Hochofen aus nördlicher Richtung zeigt	Inform
UGV-1	Bild kommt gleich	Promise
UGV-1	ja, mir ist jetzt gelungen, das Gefäß zu bergen, beziehungsweise zu drehen, werd jetzt einmal ne Rundumschau von dem Gefäß machen	Inform
TL	ja, folgende Lage: im Bereich zwischen den Hochöfen hat es eine Explosion gegeben	Inform
TL	als Anhaltspunkt in dem Bereich muss sich der Roboter 1 befinden kommen	Inform
UAV	wir tauschen jetzt den Akku und fliegen dann nochmal au- aus einer anderen Richtung an	Offer
TL	Ja verstanden	Auto-positive
TL	Operator 2 für Teamleader, kommen	TurnAssign
UAV	schon da	AddressRequest
TL	weitere Erkenntnisse um das Fass herum an Leckagen? da es ja eine Explosion gewesen ist	Question
UGV-2	aber teilweise unfähig das umzusetzen weil mein Roboter sich teilweise gar nicht bewegt	AddressRequest
UGV-1	ich versuche jetzt zur UGV 2 zu kommen	Offer
TL	UGV 2 von Einsatzleiter	TurnAssign
TL	Höre	TurnAccept
TL	ich höre	TurnAccept
TL	ja würde ich mich darüber freuen	AcceptOffer
UGV-1	Ja ich kann hier weiterfahren	Inform
TL	ja, ich hätte gerne dass du mit dem Vogel da einmal über die Hochöfen fliegst, nen Rundflug machstguckst, ob du da irgendwelche Personen entdecken kannst	Request
TL	UGV 2, wie sieht's bei euch aus? UGV 2 von Teamleader, kommen	Question
TL	Okay d.h. wir haben beide UGV im Moment nicht einsatzbereit?	Auto-positive
TL	höre	TurnAccept
TL	Andreas kommen	TurnAccept
UGV-1	der Behälter scheint leer zu sein, ich hab dir ein Bild geschickt	Inform
UGV-1	Ja ich versuch zum Startpunkt zurückzukehren und prüfe ob Rauchentwicklung	AcceptRequest
TL	hat er schon irgendwelche nenneswerten Erkenntnisse mit Hinblick auf besondere Gefahren oder thermische Ausbreitung?	Question
UGV-2	UGV-2	TurnAccept
TL	UGV 1 von Einsatzleiter	TurnAssign
TL	wer von euch beiden hat 'n Foto gemacht auf der Treppe?	SetQuestion
UGV-1	Teamleader von UT-1 kommen	TurnAssign
UGV-1	Dort auch senden?	PropositionalQuestion
TL	Frage wie ist die Situation am Roboter?	Question
UGV-2	ja, hört	TurnAccept
UGV-1	Frage: der Einsatzbefehl gilt auch für UGV 1?	PropositionalQuestion
TL	UGV-2 für Einsatzleiter mitgehört?	FeedbackElicitation
UGV-1	Teamleader von UGV 1	TurnTake
UGV-1	Vom Startpunkt entfernt	Inform
TL	hab ich verstanden	Auto-positive
TL	UAV für Einsatzleiter	TurnAssign
TL	UGV UGV-1	TurnAssign
UAV	Benno für Lena	TurnAssign
UGV-1	hier Andreas kommen	TurnAccept
UGV-1	Hier UGV-1	TurnAccept
UGV-2	hört	TurnAccept
UGV-1	ich werde jetzt versuchen, ins Obergeschoss zu kommen	Offer
UGV-1	aber nur ein Spritzer	Inform
TL	Andreas mitgehört?	Feedback Elicitation
UAV	Markus für Dirk	TurnAssign
UAV	wir müssen jedoch nochmal wieder warten, weil noch eine Schauerwolke durchläuft	AddressOffer
TL	Höre	TurnAccept
TL	UGV 2 von Teamleader, kommen	TurnAssign
UGV-1	Teamleader von UGV-1 kommen	TurnAssign
TL	ich höre	TurnAccept
UGV-1	das ist korrekt	Confirm
UGV-2	können wir weiterfahren oder warten wir noch?	ChoiceQuestion
TL	UGV 1 von Teamleader	TurnAssign
UGV-1	kommen Sie	TurnAccept
UGV-2	Teamleiter von UGV-2	TurnAssign
UGV-1	kommen	TurnAccept
UGV-1	Hier Andreas kommen	TurnAccept
TL	Teamleiter	TurnAccept
TL	Frage: könnt ihr den Behälter mal von einer anderen Seite anfahren und erkunden, ob er noch verschlossen ist, oder ob da irgendwas austritt?	Request
TL	Fahr mal bitte näher daran und mach mal Foto wie er das macht	Request
TL	Rauchentwicklung ist von dort aus auch nicht zu sehen?	CheckQuestion
TL	schicken Sie mir das Foto?	Request
UGV-2	Ich hab mal ein Foto gemacht das ist die Wand meines Erachtens in nördlicher Feuerlöscheinrichtung und Lagerteile an den Wänden der Regalen	Inform
UGV-2	Frage, anderer Auftrag?	Question
TL	und von dort geradeaus weiter auf die Person zufahren?	Request
UGV-1	Ich kann's nicht erkennen was es ist	Inform
UAV	UGV 1 von UAV 1	TurnAssign
UAV	und zwar sind an dem Objekt - an der - an dem Tank selber unten links ist 'ne Wärmesignatur, möglicherweise oben am Tank rechte Seite und rechts des Tankes	Inform
TL	kannst du mir ein Bild schicken?	Request
UAV	hier ist die UAV	TurnAccept
TL	UGV-2 von Teamleiter	TurnAssign
UAV	hier Operator 1	TurnAccept
UGV-1	scheint verschlossen zu sein, ich werd ihn jetzt mal versuchen, zu drehen um eventuell 'n Piktogramm darauf zu sehen	Promise
UGV-1	ja verstanden ich beginne mit der Erkundung	Auto-positive
TL	Höre	TurnAccept
TL	der Raum ist vollständig abgesucht?	CheckQuestion
TL	ja	Auto-positive
UGV-1	Markus von Andreas kommen	TurnAssign
UGV-2	sag ich mal, ne	Disconfirm
TL	das Bild mit dem Behälter war in östlicher Richtung, war's korrekt?	CheckQuestion
UGV-2	ja, verstanden	AcceptRequest
UAV	Einsatzleiter von UAV	TurnAssign
UGV-2	ja, kriegen wir auch noch einen Auftrag?	PropositionalQuestion
UGV-1	Einsatzleiter von UGV 1	TurnAssign
TL	ja, verstanden	Auto-positive
TL	ja, ich höre	TurnAccept
UGV-1	Teamleader von UGV 1	TurnTake
TL	Ja verstanden	Auto-positive
UAV	ja, ist verstanden, westlich über das Gelände und ein Bild schicken	AcceptRequest
TL	höre	TurnAccept
TL	ja - Auftrag war, sich mit dem Angriffstrupp zu treffen, zunächst	Inform
TL	das ist verstanden	Auto-positive
TL	ich höre, Lena	TurnAccept
UGV-1	Einsatzleiter von UGV 1, kommen	TurnAssign
TL	könnt ihr was erkunden, was da in lauter Rauch steht?	Question
TL	UGV-1 für Einsatzleiter	TurnTake
UGV-1	ja, das ist negativ	Disconfirm
UGV-1	Teamleader von UGV 1	TurnAssign
UAV	Teamleader von UAV operator kommen	TurnAssign
UAV	Drohne hat verstanden Übungsende	Auto-positive
TL	Andreas kommen	TurnAccept
UAV	UAV hört	Auto-positive
TL	Andreas von Markus kommen	TurnAssign
UAV	machen wir dir fertig	AcceptRequest
UAV	wo soll ich reinzoomen, in den - eher in den Hochofen oder genau in die Mitte?	ChoiceQuestion
UGV-1	Einsatzleiter von UGV 1	TurnAssign
UGV-1	Frage: zur Rauchentwicklung vorfahren?	Offer
UGV-2	Hier UGV-2	TurnAccept
UGV-2	Teamleader von UGV 2	TurnAssign
TL	Teilen Sie mir bitte auch mal ein Foto in ihrer Fahrtrichtung	Request
UAV	also, wir haben diese Ausrichtung Westen und dieses Gebäude angeguckt und konnten bisher keine Glutnester feststellen	Inform
UGV-2	Ich versuch gleich nach dem Ablegen vom zweiten nochmal nen Blick auf den anderen zu werfen	AcceptRequest
TL	Ja das braucht mal paar Sekunden	Disconfirm
UGV-1	Thorsten von Andreas kommen	TurnAssign
UGV-2	Also ich hab gerade die Rückmeldung gekriegt dass bei UGV-2 das Kamerakabel zu oft oben drumgewickelt ist und dass deshalb der Arm nicht mehr geht	Inform
UGV-1	aber aktuell noch keine Hitze-Direktion	Inform
UGV-1	starke Rauchentwicklung vor mir	Inform
UGV-1	schau dir das bitte mal an, beide Bilder sind geteilt	Suggestion
UAV	Einsatzleiter von UAV	TurnAssign
TL	hier Markus verstanden	Auto-positive
TL	Augenblick	Pausing
TL	UGV 1, versuch noch in kochsweite ein bisschen nähere Ergebnisse zu kriegen	Request
TL	Ja verstanden	Auto-positive
UGV-2	Gucke dir mal das Bild an was gerade gekommen ist das ist rechts von meiner Position	Suggestion
UGV-1	ja, der Bereich hinter dem Pfeiler, also hinter dem Teil, wo die Person war	Confirm
TL	UGV 1?	TurnAccept
UAV	Teamleader von UAV	TurnAssign
UGV-1	rechtsseitig vom Hochofen das Ding mit den Löchern	Inform
TL	Lena für Benno, kommen	TurnAssign
UGV-1	ich verlasse das Erdgeschoss und gehe ins erste Obergeschoss	Inform
TL	Auftrag ist: Erkundung nach weiteren Zugangsmöglichkeiten, nach Verletzten	Request
UGV-1	im ersten großen Raum eine Person gefunden	Inform
UGV-1	und eine UN-Nummer kann ich erkennen	Inform
TL	alles klar	Auto-positive
TL	ja umgehend beginnen ohne möglichst wenig Zeitverzögerung um eine höhere Erfolgschance zur Menschenrettung zu haben	Answer
TL	ja, ich schau mal rein	Auto-positive
